u,u_name,v,v_name,score_diff,score,score_counter
10,ts-inside-payment-service-6f94c49ccd-ql78t,99,ts-inside-payment-service-HTTP GET /api/v1/orderservice/order/{orderId},-0.062026413897074306,7.6639122738435805,7.725938687740655
9,ts-gateway-service-6f6cfc45b-m2jwn,84,ts-gateway-service-HTTP GET /api/v1/executeservice/execute/execute/{orderId},-0.0815674916366369,6.118915875783322,6.200483367419959
9,ts-gateway-service-6f6cfc45b-m2jwn,83,ts-gateway-service-HTTP GET /api/v1/executeservice/execute/collected/{orderId},-0.14149155669601932,5.815994767067929,5.957486323763948
9,ts-gateway-service-6f6cfc45b-m2jwn,80,ts-gateway-service-/*,0.08822141850342202,4.2749612838030595,4.1867398652996375
55,ts-execute-service-BasicErrorController.error,58,ts-execute-service-HTTP GET /api/v1/executeservice/execute/collected/{orderId},-0.5671853806210123,5.152632676859355,5.719818057480367
60,ts-execute-service-HTTP GET /api/v1/orderOtherService/orderOther/status/{orderId}/{status},56,ts-execute-service-ExecuteControlller.collectTicket,0.01570801010274714,4.989130730906866,4.973422720804119
61,ts-execute-service-HTTP GET /api/v1/orderOtherService/orderOther/{orderId},56,ts-execute-service-ExecuteControlller.collectTicket,0.021986124354114622,4.989130730906866,4.967144606552751
61,ts-execute-service-HTTP GET /api/v1/orderOtherService/orderOther/{orderId},57,ts-execute-service-ExecuteControlller.executeTicket,0.08543559053833949,4.255806279823506,4.170370689285167
62,ts-execute-service-HTTP GET /api/v1/orderservice/order/status/{orderId}/{status},56,ts-execute-service-ExecuteControlller.collectTicket,-0.0702422794201043,4.989130730906866,5.05937301032697
62,ts-execute-service-HTTP GET /api/v1/orderservice/order/status/{orderId}/{status},57,ts-execute-service-ExecuteControlller.executeTicket,-0.042664309193313876,4.255806279823506,4.29847058901682
40,ts-config-service-HTTP GET /api/v1/configservice/configs/{configName},215,ts-seat-service-HTTP GET /api/v1/configservice/configs/{configName},4.883216495612416,4.883216495612416,0.0
18,ts-seat-service-5c95b49cff-j7jvt,215,ts-seat-service-HTTP GET /api/v1/configservice/configs/{configName},-0.11308031633131144,4.883216495612416,4.996296811943727
86,ts-gateway-service-HTTP POST /api/v1/inside_pay_service/inside_payment,80,ts-gateway-service-/*,0.4196815522974391,4.2749612838030595,3.8552797315056204
89,ts-gateway-service-HTTP POST /api/v1/travel2service/trips/left,80,ts-gateway-service-/*,-0.06342989728836912,4.2749612838030595,4.338391181091429
81,ts-gateway-service-FilteringWebHandler.handle,80,ts-gateway-service-/*,0.3041879268750636,4.2749612838030595,3.970773356927996
88,ts-gateway-service-HTTP POST /api/v1/preserveservice/preserve,80,ts-gateway-service-/*,-0.43432865833256784,4.2749612838030595,4.709289942135627
87,ts-gateway-service-HTTP POST /api/v1/preserveotherservice/preserveOther,80,ts-gateway-service-/*,-0.3118614155117809,4.2749612838030595,4.58682269931484
82,ts-gateway-service-HTTP GET /api/v1/cancelservice/cancel/{orderId}/{loginId},80,ts-gateway-service-/*,-0.06994158108062187,4.2749612838030595,4.344902864883681
91,ts-gateway-service-HTTP POST /api/v1/users/login,80,ts-gateway-service-/*,-0.15398468464141235,4.2749612838030595,4.428945968444472
90,ts-gateway-service-HTTP POST /api/v1/travelservice/trips/left,80,ts-gateway-service-/*,0.01423768600794073,4.2749612838030595,4.260723597795119
85,ts-gateway-service-HTTP GET /api/v1/foodservice/foods/{date}/{startStation}/{endStation}/{tripId},80,ts-gateway-service-/*,-0.0698751258435184,4.2749612838030595,4.344836409646578
233,ts-station-food-service-StationFoodController.getFoodStoresByStationNames,230,ts-station-food-service-HTTP POST /api/v1/stationfoodservice/stationfoodstores,3.4876504854532207,3.4876504854532207,0.0
20,ts-station-food-service-dc4d75dd-vsjjg,230,ts-station-food-service-HTTP POST /api/v1/stationfoodservice/stationfoodstores,-0.03127101097256313,3.4876504854532207,3.518921496425784
